path,line,category,excerpt
zombie/SandboxOptions.java,957,allocation_in_hot,HashMap hashMap = new HashMap();
zombie/SandboxOptions.java,958,allocation_in_hot,ArrayList arrayList = new ArrayList();
zombie/SandboxOptions.java,959,allocation_in_hot,"hashMap.put("""", new ArrayList());"
zombie/SandboxOptions.java,966,allocation_in_hot,"hashMap.put(sandboxOption0.getTableName(), new ArrayList());"
zombie/SandboxOptions.java,1057,save_moddata,public void load() {
zombie/SandboxOptions.java,1058,save_moddata,"File file = ZomboidFileSystem.instance.getFileInCurrentSave(""map_sand.bin"");"
zombie/SandboxOptions.java,1065,threading,synchronized (SliceY.SliceBufferLock) {
zombie/SandboxOptions.java,1069,save_moddata,this.load(SliceY.SliceBuffer);
zombie/SandboxOptions.java,1087,save_moddata,"File file = ZomboidFileSystem.instance.getFileInCurrentSave(""map_sand.bin"");"
zombie/SandboxOptions.java,1093,threading,synchronized (SliceY.SliceBufferLock) {
zombie/SandboxOptions.java,1097,save_moddata,this.load(SliceY.SliceBuffer);
zombie/SandboxOptions.java,1180,save_moddata,"private KahluaTable upgradeLuaTable(String object, KahluaTable table1, int int0) {"
zombie/SandboxOptions.java,1181,save_moddata,KahluaTable table0 = LuaManager.platform.newTable();
zombie/SandboxOptions.java,1182,save_moddata,KahluaTableIterator kahluaTableIterator = table1.iterator();
zombie/SandboxOptions.java,1184,save_moddata,while (kahluaTableIterator.advance()) {
zombie/SandboxOptions.java,1185,save_moddata,if (!(kahluaTableIterator.getKey() instanceof String)) {
zombie/SandboxOptions.java,1189,save_moddata,if (kahluaTableIterator.getValue() instanceof KahluaTable) {
zombie/SandboxOptions.java,1190,save_moddata,"KahluaTable table2 = this.upgradeLuaTable(object + kahluaTableIterator.getKey() + ""."", (KahluaTable)kahluaTableIterator.getValue(), int0);"
zombie/SandboxOptions.java,1191,save_moddata,"table0.rawset(kahluaTableIterator.getKey(), table2);"
zombie/SandboxOptions.java,1193,save_moddata,"String string0 = this.upgradeOptionName(object + kahluaTableIterator.getKey(), int0);"
zombie/SandboxOptions.java,1194,save_moddata,"String string1 = this.upgradeOptionValue(string0, kahluaTableIterator.getValue().toString(), int0);"
zombie/SandboxOptions.java,1202,network,public void sendToServer() {
zombie/SandboxOptions.java,1203,network,if (GameClient.bClient) {
zombie/SandboxOptions.java,1204,network,GameClient.instance.sendSandboxOptionsToServer(this);
zombie/SandboxOptions.java,1345,save_moddata,public void fromTable(KahluaTable table) {
zombie/SandboxOptions.java,1346,save_moddata,if (this.tableName == null || tablex.rawget(this.tableName) instanceof KahluaTable tablex) {
zombie/SandboxOptions.java,1355,save_moddata,public void toTable(KahluaTable table) {
zombie/SandboxOptions.java,1356,save_moddata,if (this.tableName != null && !(tablex.rawget(this.tableName) instanceof KahluaTable tablex)) {
zombie/SandboxOptions.java,1357,save_moddata,KahluaTable _table = LuaManager.platform.newTable();
zombie/SandboxOptions.java,1448,save_moddata,public void fromTable(KahluaTable table) {
zombie/SandboxOptions.java,1449,save_moddata,if (this.tableName == null || tablex.rawget(this.tableName) instanceof KahluaTable tablex) {
zombie/SandboxOptions.java,1458,save_moddata,public void toTable(KahluaTable table) {
zombie/SandboxOptions.java,1459,save_moddata,if (this.tableName != null && !(tablex.rawget(this.tableName) instanceof KahluaTable tablex)) {
zombie/SandboxOptions.java,1460,save_moddata,KahluaTable _table = LuaManager.platform.newTable();
zombie/SandboxOptions.java,1545,save_moddata,public void fromTable(KahluaTable table) {
zombie/SandboxOptions.java,1546,save_moddata,if (this.tableName == null || tablex.rawget(this.tableName) instanceof KahluaTable tablex) {
zombie/SandboxOptions.java,1555,save_moddata,public void toTable(KahluaTable table) {
zombie/SandboxOptions.java,1556,save_moddata,if (this.tableName != null && !(tablex.rawget(this.tableName) instanceof KahluaTable tablex)) {
zombie/SandboxOptions.java,1557,save_moddata,KahluaTable _table = LuaManager.platform.newTable();
zombie/SandboxOptions.java,1671,save_moddata,public void fromTable(KahluaTable table) {
zombie/SandboxOptions.java,1672,save_moddata,if (this.tableName == null || tablex.rawget(this.tableName) instanceof KahluaTable tablex) {
zombie/SandboxOptions.java,1681,save_moddata,public void toTable(KahluaTable table) {
zombie/SandboxOptions.java,1682,save_moddata,if (this.tableName != null && !(tablex.rawget(this.tableName) instanceof KahluaTable tablex)) {
zombie/SandboxOptions.java,1683,save_moddata,KahluaTable _table = LuaManager.platform.newTable();
zombie/SandboxOptions.java,1735,save_moddata,void fromTable(KahluaTable table);
zombie/SandboxOptions.java,1737,save_moddata,void toTable(KahluaTable table);
zombie/SandboxOptions.java,1795,save_moddata,public void fromTable(KahluaTable table) {
zombie/SandboxOptions.java,1796,save_moddata,if (this.tableName == null || tablex.rawget(this.tableName) instanceof KahluaTable tablex) {
zombie/SandboxOptions.java,1805,save_moddata,public void toTable(KahluaTable table) {
zombie/SandboxOptions.java,1806,save_moddata,if (this.tableName != null && !(tablex.rawget(this.tableName) instanceof KahluaTable tablex)) {
zombie/SandboxOptions.java,1807,save_moddata,KahluaTable _table = LuaManager.platform.newTable();
zombie/SandboxOptions.java,1905,los_call,"public final SandboxOptions.EnumSandboxOption Sight = (SandboxOptions.EnumSandboxOption)SandboxOptions.this.newEnumOption(""ZombieLore.Sight"", 4, 2)"
zombie/SandboxOptions.java,1906,los_call,".setTranslation(""ZSight"");"
zombie/SharedDescriptors.java,9,network,import zombie.core.network.ByteBufferWriter;
zombie/SharedDescriptors.java,10,network,import zombie.core.raknet.UdpConnection;
zombie/SharedDescriptors.java,16,network,import zombie.network.GameClient;
zombie/SharedDescriptors.java,17,network,import zombie.network.GameServer;
zombie/SharedDescriptors.java,18,network,import zombie.network.PacketTypes;
zombie/SharedDescriptors.java,32,network,if (GameServer.bServer) {
zombie/SharedDescriptors.java,42,network,if (GameServer.bServer) {
zombie/SharedDescriptors.java,83,network,for (int int4 = 0; int4 < GameServer.udpEngine.connections.size(); int4++) {
zombie/SharedDescriptors.java,84,network,UdpConnection udpConnection = GameServer.udpEngine.connections.get(int4);
zombie/SharedDescriptors.java,85,network,ByteBufferWriter byteBufferWriter = udpConnection.startPacket();
zombie/SharedDescriptors.java,88,network,PacketTypes.PacketType.ZombieDescriptors.doPacket(byteBufferWriter);
zombie/SharedDescriptors.java,89,network,descriptor.save(byteBufferWriter.bb);
zombie/SharedDescriptors.java,90,network,PacketTypes.PacketType.ZombieDescriptors.send(udpConnection);
zombie/SharedDescriptors.java,93,network,udpConnection.cancelPacket();
zombie/SharedDescriptors.java,102,network,if (GameServer.bServer) {
zombie/SharedDescriptors.java,119,network,if (GameClient.bClient) {
zombie/SharedDescriptors.java,192,save_moddata,public void save(ByteBuffer output) throws IOException {
zombie/SharedDescriptors.java,206,save_moddata,this.humanVisual.save(output);
zombie/SharedDescriptors.java,207,save_moddata,this.itemVisuals.save(output);
zombie/SharedDescriptors.java,210,save_moddata,"public void load(ByteBuffer input, int WorldVersion) throws IOException {"
zombie/SharedDescriptors.java,219,save_moddata,"this.humanVisual.load(input, WorldVersion);"
zombie/SharedDescriptors.java,224,save_moddata,"itemVisual.load(input, WorldVersion);"
zombie/SoundManager.java,36,world_mutation,import zombie.iso.IsoGridSquare;
zombie/SoundManager.java,40,network,import zombie.network.GameClient;
zombie/SoundManager.java,41,network,import zombie.network.GameServer;
zombie/SoundManager.java,67,allocation_in_hot,public ArrayList<Audio> ambientPieces = new ArrayList<>();
zombie/SoundManager.java,73,allocation_in_hot,private float[] pausedEventVolumes = new float[128];
zombie/SoundManager.java,75,allocation_in_hot,private final HashSet<BaseSoundEmitter> emitters = new HashSet<>();
zombie/SoundManager.java,76,allocation_in_hot,private static ArrayList<SoundManager.AmbientSoundEffect> ambientSoundEffects = new ArrayList<>();
zombie/SoundManager.java,250,network,if (GameClient.bClient) {
zombie/SoundManager.java,380,network,if (GameServer.bServer) {
zombie/SoundManager.java,552,network,if (GameServer.bServer) {
zombie/SoundManager.java,594,world_mutation,"public Audio PlayWorldSound(String name, IsoGridSquare source, float pitchVar, float radius, float maxGain, boolean ignoreOutside) {"
zombie/SoundManager.java,599,world_mutation,"public Audio PlayWorldSound(String name, boolean loop, IsoGridSquare source, float pitchVar, float radius, float maxGain, boolean ignoreOutside) {"
zombie/SoundManager.java,600,network,if (!GameServer.bServer && source != null) {
zombie/SoundManager.java,601,network,if (GameClient.bClient) {
zombie/SoundManager.java,602,network,"GameClient.instance.PlayWorldSound(name, source.x, source.y, (byte)source.z);"
zombie/SoundManager.java,619,world_mutation,"public Audio PlayWorldSound(String name, IsoGridSquare source, float pitchVar, float radius, float maxGain, int choices, boolean ignoreOutside) {"
zombie/SoundManager.java,624,world_mutation,"public Audio PlayWorldSoundWav(String name, IsoGridSquare source, float pitchVar, float radius, float maxGain, boolean ignoreOutside) {"
zombie/SoundManager.java,629,world_mutation,"public Audio PlayWorldSoundWav(String name, boolean loop, IsoGridSquare source, float pitchVar, float radius, float maxGain, boolean ignoreOutside) {"
zombie/SoundManager.java,630,network,if (!GameServer.bServer && source != null) {
zombie/SoundManager.java,631,network,if (GameClient.bClient) {
zombie/SoundManager.java,632,network,"GameClient.instance.PlayWorldSound(name, source.getX(), source.getY(), (byte)source.getZ());"
zombie/SoundManager.java,642,world_mutation,"public Audio PlayWorldSoundWavImpl(String name, boolean loop, IsoGridSquare source, float pitchVar, float radius, float maxGain, boolean ignoreOutside) {"
zombie/SoundManager.java,649,world_mutation,"public void PlayWorldSoundWav(String name, IsoGridSquare source, float pitchVar, float radius, float maxGain, int choices, boolean ignoreOutside) {"
zombie/SvnVersion.java,5,los_call,"public static final String revision = """";"
zombie/SystemDisabler.java,17,render,public static boolean doEnableDetectOpenGLErrorsInTexture = false;
zombie/SystemDisabler.java,18,render,public static boolean doVehiclesWithoutTextures = false;
zombie/TimeDebugger.java,6,network,import zombie.network.GameServer;
zombie/TimeDebugger.java,9,allocation_in_hot,ArrayList<Long> records = new ArrayList<>();
zombie/TimeDebugger.java,10,allocation_in_hot,ArrayList<String> recordStrings = new ArrayList<>();
zombie/TimeDebugger.java,18,network,if (GameServer.bServer) {
zombie/TimeDebugger.java,25,network,if (GameServer.bServer) {
zombie/TimeDebugger.java,34,network,if (GameServer.bServer) {
zombie/TimeDebugger.java,41,network,if (GameServer.bServer) {
zombie/TimeDebugger.java,48,network,if (GameServer.bServer && this.records.get(this.records.size() - 1) - this.records.get(this.records.size() - 2) > int0) {
zombie/TimeDebugger.java,55,network,if (GameServer.bServer) {
zombie/TimeDebugger.java,68,network,if (GameServer.bServer) {
zombie/VirtualZombieManager.java,17,world_mutation,import zombie.iso.IsoGridSquare;
zombie/VirtualZombieManager.java,25,network,import zombie.network.GameClient;
zombie/VirtualZombieManager.java,26,network,import zombie.network.GameServer;
zombie/VirtualZombieManager.java,30,path_request,import zombie.vehicles.PolygonalMap2;
zombie/VirtualZombieManager.java,34,allocation_in_hot,private final HashSet<IsoZombie> ReusableZombieSet = new HashSet<>();
zombie/VirtualZombieManager.java,35,allocation_in_hot,private final ArrayList<IsoZombie> ReusedThisFrame = new ArrayList<>();
zombie/VirtualZombieManager.java,36,allocation_in_hot,private final ArrayList<IsoZombie> RecentlyRemoved = new ArrayList<>();
zombie/VirtualZombieManager.java,39,allocation_in_hot,private final ArrayList<IsoZombie> m_tempZombies = new ArrayList<>();
zombie/VirtualZombieManager.java,40,world_mutation,public final ArrayList<IsoGridSquare> choices = new ArrayList<>();
zombie/VirtualZombieManager.java,41,world_mutation,private final ArrayList<IsoGridSquare> bestchoices = new ArrayList<>();
zombie/VirtualZombieManager.java,55,world_mutation,z.removeFromWorld();
zombie/VirtualZombieManager.java,66,world_mutation,assert zombie0.getCurrentSquare() == null || !zombie0.getCurrentSquare().getMovingObjects().contains(zombie0);
zombie/VirtualZombieManager.java,88,network,if (!GameClient.bClient) {
zombie/VirtualZombieManager.java,134,network,if (!GameClient.bClient && !GameServer.bServer) {
zombie/VirtualZombieManager.java,138,world_mutation,zombie1.removeFromWorld();
zombie/VirtualZombieManager.java,179,world_mutation,IsoGridSquare square = this.choices.get(Rand.Next(this.choices.size()));
zombie/VirtualZombieManager.java,187,network,if ((GameServer.bServer || GameClient.bClient) && outfitID == 0) {
zombie/VirtualZombieManager.java,286,world_mutation,zombie0.setCurrent(square);
zombie/VirtualZombieManager.java,288,world_mutation,zombie0.setX(float0);
zombie/VirtualZombieManager.java,289,world_mutation,zombie0.setY(float1);
zombie/VirtualZombieManager.java,290,world_mutation,zombie0.setZ(square.getZ());
zombie/VirtualZombieManager.java,291,network,if ((GameClient.bClient || GameServer.bServer) && zombie0.networkAI != null) {
zombie/VirtualZombieManager.java,306,threading,synchronized (IsoWorld.instance.CurrentCell.getZombieList()) {
zombie/VirtualZombieManager.java,309,network,if (GameClient.bClient) {
zombie/VirtualZombieManager.java,313,network,if (GameServer.bServer) {
zombie/VirtualZombieManager.java,334,world_mutation,"private IsoGridSquare pickEatingZombieSquare(float float2, float float3, float float1, float float0, int int0) {"
zombie/VirtualZombieManager.java,335,world_mutation,"IsoGridSquare square = IsoWorld.instance.CurrentCell.getGridSquare((double)float1, (double)float0, (double)int0);"
zombie/VirtualZombieManager.java,339,path_request,"return PolygonalMap2.instance.lineClearCollide(float2, float3, float1, float0, int0, null, false, true) ? null : square;"
zombie/VirtualZombieManager.java,362,world_mutation,"IsoGridSquare square = this.pickEatingZombieSquare(target.x, target.y, float0, float1, (int)target.z);"
zombie/VirtualZombieManager.java,370,world_mutation,zombie0.setX(float0);
zombie/VirtualZombieManager.java,371,world_mutation,zombie0.setY(float1);
zombie/VirtualZombieManager.java,372,world_mutation,zombie0.setZ(target.z);
zombie/VirtualZombieManager.java,382,network,"return GameClient.bClient ? null : this.createRealZombieAlways(int0, boolean0);"
zombie/VirtualZombieManager.java,395,world_mutation,} while (int1 < 100 && (object == null || !((IsoGridSquare)object).isFree(false)));
zombie/VirtualZombieManager.java,411,world_mutation,"((IsoGridSquare)object).getX() + --float0, ((IsoGridSquare)object).getY() + --float1, ((IsoGridSquare)object).getZ(), Rand.Next(12) + 8"
zombie/VirtualZombieManager.java,423,allocation_in_hot,ArrayList arrayList = new ArrayList();
zombie/VirtualZombieManager.java,441,world_mutation,this.choices.add((IsoGridSquare)object);
zombie/VirtualZombieManager.java,445,los_call,if (IsoPlayer.players[int4] != null && ((IsoGridSquare)object).isSeen(int4)) {
zombie/VirtualZombieManager.java,451,world_mutation,this.bestchoices.add((IsoGridSquare)object);
zombie/VirtualZombieManager.java,471,network,if (!GameServer.bServer) {
zombie/VirtualZombieManager.java,475,world_mutation,"zombie0.setX((int)zombie0.getX() + Rand.Next(2, 8) / 10.0F);"
zombie/VirtualZombieManager.java,476,world_mutation,"zombie0.setY((int)zombie0.getY() + Rand.Next(2, 8) / 10.0F);"
zombie/VirtualZombieManager.java,509,world_mutation,this.choices.add((IsoGridSquare)object);
zombie/VirtualZombieManager.java,530,world_mutation,"zombie0.setX((int)zombie0.getX() + Rand.Next(2, 8) / 10.0F);"
zombie/VirtualZombieManager.java,531,world_mutation,"zombie0.setY((int)zombie0.getY() + Rand.Next(2, 8) / 10.0F);"
zombie/VirtualZombieManager.java,562,world_mutation,"IsoGridSquare square = chunk.getGridSquare(int7 - chunk.wx * 10, int8 - chunk.wy * 10, int1);"
zombie/VirtualZombieManager.java,577,network,if (!GameServer.bServer) {
zombie/VirtualZombieManager.java,581,world_mutation,"zombie0.setX((int)zombie0.getX() + Rand.Next(2, 8) / 10.0F);"
zombie/VirtualZombieManager.java,582,world_mutation,"zombie0.setY((int)zombie0.getY() + Rand.Next(2, 8) / 10.0F);"
zombie/VirtualZombieManager.java,617,world_mutation,if (object != null && ((IsoGridSquare)object).isFree(false)) {
zombie/VirtualZombieManager.java,618,world_mutation,this.choices.add((IsoGridSquare)object);
zombie/VirtualZombieManager.java,619,network,if (!GameServer.bServer) {
zombie/VirtualZombieManager.java,623,los_call,if (IsoPlayer.players[int4] != null && ((IsoGridSquare)object).isSeen(int4)) {
zombie/VirtualZombieManager.java,629,world_mutation,this.bestchoices.add((IsoGridSquare)object);
zombie/VirtualZombieManager.java,691,world_mutation,"IsoGridSquare square = IsoWorld.instance.CurrentCell.getGridSquare((double)x, (double)y, (double)z);"
zombie/VirtualZombieManager.java,708,network,} else if (GameClient.bClient) {
zombie/VirtualZombieManager.java,807,network,if (!GameClient.bClient) {
zombie/VirtualZombieManager.java,826,world_mutation,private int getBlockedBits(IsoGridSquare square) {
zombie/VirtualZombieManager.java,833,world_mutation,"} else if (IsoGridSquare.getMatrixBit(square.pathMatrix, 1, 0, 1)) {"
zombie/VirtualZombieManager.java,839,world_mutation,"} else if (IsoGridSquare.getMatrixBit(square.pathMatrix, 1, 2, 1)) {"
zombie/VirtualZombieManager.java,845,world_mutation,"} else if (IsoGridSquare.getMatrixBit(square.pathMatrix, 0, 1, 1)) {"
zombie/VirtualZombieManager.java,851,world_mutation,"} else if (IsoGridSquare.getMatrixBit(square.pathMatrix, 2, 1, 1)) {"
zombie/VirtualZombieManager.java,860,world_mutation,IsoGridSquare square = GameServer.bServer
zombie/VirtualZombieManager.java,866,world_mutation,"boolean boolean0 = IsoGridSquare.getMatrixBit(square.pathMatrix, 1, 0, 1) && square.nav[IsoDirections.N.index()] != null;"
zombie/VirtualZombieManager.java,867,world_mutation,"boolean boolean1 = IsoGridSquare.getMatrixBit(square.pathMatrix, 1, 2, 1) && square.nav[IsoDirections.S.index()] != null;"
zombie/VirtualZombieManager.java,868,world_mutation,"boolean boolean2 = IsoGridSquare.getMatrixBit(square.pathMatrix, 0, 1, 1) && square.nav[IsoDirections.W.index()] != null;"
zombie/VirtualZombieManager.java,869,world_mutation,"boolean boolean3 = IsoGridSquare.getMatrixBit(square.pathMatrix, 2, 1, 1) && square.nav[IsoDirections.E.index()] != null;"
zombie/VirtualZombieManager.java,874,world_mutation,private boolean canPathOnlyN(IsoGridSquare square) {
zombie/VirtualZombieManager.java,893,world_mutation,private boolean canPathOnlyS(IsoGridSquare square) {
zombie/VirtualZombieManager.java,912,world_mutation,private boolean canPathOnlyW(IsoGridSquare square) {
zombie/VirtualZombieManager.java,931,world_mutation,private boolean canPathOnlyE(IsoGridSquare square) {
zombie/VirtualZombieManager.java,951,world_mutation,"IsoGridSquare square = IsoWorld.instance.CurrentCell.getGridSquare(x, y, z);"
zombie/WorldSoundManager.java,12,render,import zombie.debug.LineDrawer;
zombie/WorldSoundManager.java,13,world_mutation,import zombie.iso.IsoCell;
zombie/WorldSoundManager.java,16,world_mutation,import zombie.iso.IsoGridSquare;
zombie/WorldSoundManager.java,19,network,import zombie.network.GameClient;
zombie/WorldSoundManager.java,20,network,import zombie.network.GameServer;
zombie/WorldSoundManager.java,27,allocation_in_hot,public final ArrayList<WorldSoundManager.WorldSound> SoundList = new ArrayList<>();
zombie/WorldSoundManager.java,31,world_mutation,public void init(IsoCell cell) {
zombie/WorldSoundManager.java,78,threading,synchronized (this.SoundList) {
zombie/WorldSoundManager.java,84,network,if (!GameServer.bServer) {
zombie/WorldSoundManager.java,111,network,if (GameClient.bClient) {
zombie/WorldSoundManager.java,112,network,GameClient.instance.sendWorldSound(worldSound);
zombie/WorldSoundManager.java,113,network,} else if (GameServer.bServer) {
zombie/WorldSoundManager.java,114,network,"GameServer.sendWorldSound(worldSound, null);"
zombie/WorldSoundManager.java,118,network,if (Core.bDebug && GameClient.bClient) {
zombie/WorldSoundManager.java,144,network,if (chunk != null && !GameServer.bServer) {
zombie/WorldSoundManager.java,174,network,if (chunk != null && !GameServer.bServer) {
zombie/WorldSoundManager.java,188,world_mutation,"IsoGridSquare square0 = IsoWorld.instance.CurrentCell.getGridSquare(worldSound1.x, worldSound1.y, worldSound1.z);"
zombie/WorldSoundManager.java,189,world_mutation,"IsoGridSquare square1 = IsoWorld.instance.CurrentCell.getGridSquare(x, y, z);"
zombie/WorldSoundManager.java,232,world_mutation,"IsoGridSquare square0 = IsoWorld.instance.CurrentCell.getGridSquare(sound.x, sound.y, sound.z);"
zombie/WorldSoundManager.java,233,world_mutation,"IsoGridSquare square1 = IsoWorld.instance.CurrentCell.getGridSquare((double)zom.x, (double)zom.y, (double)zom.z);"
zombie/WorldSoundManager.java,280,network,if (!GameServer.bServer) {
zombie/WorldSoundManager.java,311,render,public void render() {
zombie/WorldSoundManager.java,313,network,if (!GameClient.bClient) {
zombie/WorldSoundManager.java,314,network,if (!GameServer.bServer || ServerGUI.isCreated()) {
zombie/WorldSoundManager.java,327,render,this.DrawIsoLine(
zombie/WorldSoundManager.java,342,network,if (!GameServer.bServer) {
zombie/WorldSoundManager.java,354,render,this.DrawIsoLine(
zombie/WorldSoundManager.java,370,render,"this.DrawIsoLine(float3, float4, float5, float4, worldSound1.z, 0.0F, 1.0F, 1.0F, 1.0F, 1);"
zombie/WorldSoundManager.java,371,render,"this.DrawIsoLine(float5, float4, float5, float6, worldSound1.z, 0.0F, 1.0F, 1.0F, 1.0F, 1);"
zombie/WorldSoundManager.java,372,render,"this.DrawIsoLine(float5, float6, float3, float6, worldSound1.z, 0.0F, 1.0F, 1.0F, 1.0F, 1);"
zombie/WorldSoundManager.java,373,render,"this.DrawIsoLine(float3, float6, float3, float4, worldSound1.z, 0.0F, 1.0F, 1.0F, 1.0F, 1);"
zombie/WorldSoundManager.java,386,render,private void DrawIsoLine(
zombie/WorldSoundManager.java,393,render,"LineDrawer.drawLine(float0, float4, float5, float8, float9, float10, float11, float12, int0);"
zombie/WorldSoundManager.java,456,npc_update_hook,"LuaEventManager.triggerEvent(""OnWorldSound"", _x, _y, _z, _radius, _volume, _source);"
zombie/ZombieSpawnRecorder.java,9,world_mutation,import zombie.iso.IsoGridSquare;
zombie/ZombieSpawnRecorder.java,39,world_mutation,IsoGridSquare square = zombie0.getCurrentSquare();
zombie/ZombieTemplateManager.java,6,render,import zombie.core.textures.Texture;
zombie/ZombieTemplateManager.java,9,render,"public Texture addOverlayToTexture(ArrayList<ZombieTemplateManager.BodyOverlay> var1, Texture var2) {"
zombie/ZombieTemplateManager.java,25,render,public Texture tex;
zombie/ZomboidBitFlag.java,65,save_moddata,public void save(DataOutputStream output) throws IOException {
zombie/ZomboidBitFlag.java,68,save_moddata,public void load(DataInputStream input) throws IOException {
zombie/ZomboidFileSystem.java,30,threading,import java.util.concurrent.ConcurrentHashMap;
zombie/ZomboidFileSystem.java,48,network,import zombie.network.GameClient;
zombie/ZomboidFileSystem.java,49,network,import zombie.network.GameServer;
zombie/ZomboidFileSystem.java,55,allocation_in_hot,private final ArrayList<String> loadList = new ArrayList<>();
zombie/ZomboidFileSystem.java,56,allocation_in_hot,"private final Map<String, String> modIdToDir = new HashMap<>();"
zombie/ZomboidFileSystem.java,57,allocation_in_hot,"private final Map<String, ChooseGameInfo.Mod> modDirToMod = new HashMap<>();"
zombie/ZomboidFileSystem.java,60,allocation_in_hot,"public final HashMap<String, String> ActiveFileMap = new HashMap<>();"
zombie/ZomboidFileSystem.java,61,allocation_in_hot,private final HashSet<String> AllAbsolutePaths = new HashSet<>();
zombie/ZomboidFileSystem.java,63,allocation_in_hot,ArrayList arrayList = new ArrayList();
zombie/ZomboidFileSystem.java,84,threading,"private final ConcurrentHashMap<String, String> RelativeMap = new ConcurrentHashMap<>();"
zombie/ZomboidFileSystem.java,86,threading,"private final ConcurrentHashMap<String, URI> CanonicalURIMap = new ConcurrentHashMap<>();"
zombie/ZomboidFileSystem.java,87,allocation_in_hot,private final ArrayList<String> mods = new ArrayList<>();
zombie/ZomboidFileSystem.java,88,allocation_in_hot,private final HashSet<String> LoadedPacks = new HashSet<>();
zombie/ZomboidFileSystem.java,92,allocation_in_hot,private final HashSet<String> m_watchedModFolders = new HashSet<>();
zombie/ZomboidFileSystem.java,151,save_moddata,public String getFileNameInCurrentSave(String string) {
zombie/ZomboidFileSystem.java,155,save_moddata,"public String getFileNameInCurrentSave(String string1, String string0) {"
zombie/ZomboidFileSystem.java,156,save_moddata,return this.getFileNameInCurrentSave(string1 + File.separator + string0);
zombie/ZomboidFileSystem.java,159,save_moddata,"public String getFileNameInCurrentSave(String string2, String string1, String string0) {"
zombie/ZomboidFileSystem.java,160,save_moddata,return this.getFileNameInCurrentSave(string2 + File.separator + string1 + File.separator + string0);
zombie/ZomboidFileSystem.java,163,save_moddata,public File getFileInCurrentSave(String string) {
zombie/ZomboidFileSystem.java,164,save_moddata,return new File(this.getFileNameInCurrentSave(string));
zombie/ZomboidFileSystem.java,167,save_moddata,"public File getFileInCurrentSave(String string0, String string1) {"
zombie/ZomboidFileSystem.java,168,save_moddata,"return new File(this.getFileNameInCurrentSave(string0, string1));"
zombie/ZomboidFileSystem.java,171,save_moddata,"public File getFileInCurrentSave(String string0, String string1, String string2) {"
zombie/ZomboidFileSystem.java,172,save_moddata,"return new File(this.getFileNameInCurrentSave(string0, string1, string2));"
zombie/ZomboidFileSystem.java,278,network,if (!GameServer.bServer) {
zombie/ZomboidFileSystem.java,279,threading,Thread.yield();
zombie/ZomboidFileSystem.java,300,allocation_in_hot,ArrayList arrayList = new ArrayList();
zombie/ZomboidFileSystem.java,312,allocation_in_hot,ArrayList arrayList = new ArrayList();
zombie/ZomboidFileSystem.java,323,threading,public synchronized String getString(String string0) {
zombie/ZomboidFileSystem.java,342,threading,public synchronized boolean isKnownFile(String string0) {
zombie/ZomboidFileSystem.java,483,allocation_in_hot,"this.modFoldersOrder = new ArrayList<>(Arrays.asList(string.split("","")));"
zombie/ZomboidFileSystem.java,488,allocation_in_hot,this.modFolders = new ArrayList<>();
zombie/ZomboidFileSystem.java,493,allocation_in_hot,ArrayList arrayList = new ArrayList();
zombie/ZomboidFileSystem.java,528,allocation_in_hot,ArrayList arrayList = new ArrayList();
zombie/ZomboidFileSystem.java,624,allocation_in_hot,ArrayList arrayList = new ArrayList();
zombie/ZomboidFileSystem.java,675,network,if (GameClient.bClient) {
zombie/ZomboidFileSystem.java,676,allocation_in_hot,ArrayList arrayList = new ArrayList();
zombie/ZomboidFileSystem.java,678,network,arrayList.addAll(GameClient.instance.ServerMods);
zombie/ZomboidFileSystem.java,740,network,if (GameClient.bClient) {
zombie/ZomboidFileSystem.java,742,allocation_in_hot,ArrayList arrayList0 = new ArrayList();
zombie/ZomboidFileSystem.java,767,network,if (GameServer.bServer) {
zombie/ZomboidFileSystem.java,768,network,GameServer.ServerMods.remove(string0);
zombie/ZomboidFileSystem.java,897,render,"String string1 = this.getRelativeFile(""media/texturepacks/"" + packFile.name + "".pack"");"
zombie/ZomboidFileSystem.java,902,render,"String string2 = instance.getString(""media/texturepacks/"" + packFile.name + "".pack"");"
zombie/ZomboidFileSystem.java,904,render,"GameWindow.LoadTexturePack(packFile.name, packFile.flags, string0);"
zombie/ZomboidFileSystem.java,915,render,GameWindow.setTexturePackLookup();
zombie/ZomboidFileSystem.java,919,allocation_in_hot,HashSet hashSet = new HashSet();
zombie/ZomboidFileSystem.java,949,allocation_in_hot,HashSet hashSet = new HashSet();
zombie/ZomboidFileSystem.java,1062,allocation_in_hot,ArrayList arrayList = new ArrayList();
zombie/ZomboidFileSystem.java,1094,allocation_in_hot,ArrayList arrayList = new ArrayList();
zombie/ZomboidFileSystem.java,1143,allocation_in_hot,ArrayList arrayList = new ArrayList();
zombie/ZomboidFileSystem.java,1156,allocation_in_hot,ArrayList arrayList = new ArrayList();
zombie/ZomboidFileSystem.java,1227,npc_update_hook,"LuaEventManager.triggerEvent(""OnModsModified"");"
zombie/ZomboidGlobals.java,4,save_moddata,import se.krka.kahlua.vm.KahluaTable;
zombie/ZomboidGlobals.java,40,save_moddata,public static void Load() {
zombie/ZomboidGlobals.java,41,save_moddata,"KahluaTable table = (KahluaTable)LuaManager.env.rawget(""ZomboidGlobals"");"
